;P;B;x;y;z;Vx;Vy;Vz;Vxpec;Vypec;Vzpec
52;478.18550989733035;171371583266.16074;-3.3750614812964805;-2.568225225524742;-0.1766835769997923;15880103.696772581;56511687.7090132;-52532710.70761453;-3795865.2989163254;6709051.569098036;-852505.9432557162
53;164.67144023356133;1551096963.6367323;-5.532619187624025;18.618807432015096;0.20499483220421078;4675022.51013978;-9172916.262791386;-4180310.708503007;-3627941.267243407;5100662.797817795;647854.1884907115
54;653.8723618776465;1837711548829441.0;-17.481300936147626;5.695624295012589;0.4493498014453875;-3398913.5950467186;-2222898.513035057;9433991.089403288;375880.90363232186;-819921.9382001191;3673831.9023312656
55;0.16228605516786224;182134492295340.47;-16.01780238102588;-5.562337237316131;-0.1346154393699156;-20462964.32480322;17872522.397718977;7126897.702682562;3558893.458728997;-199670.44773939246;-6332546.824826475
56;117.42127202690409;27962880130803.01;-4.13525654870741;-17.71874836542311;0.3322615432890732;-33148915.712305274;-20750811.083218765;-1144041.2857269791;4245063.989380656;-1439992.4353217438;-1156652.0624521554
57;0.02303697452582056;174596931239012.06;4.8587240013676265;14.881799733683756;-0.37354142344502095;1570767.8910668448;3435490.1672319775;-1349597.1686248013;4944345.810899221;630331.2282172092;1978777.1659550248
58;3.6315653695914087;5697879090061.134;-13.396759364704387;0.09937610146390696;-0.242845186128955;2765568.409143007;7223979.044156949;15695476.824619533;-6226484.254360448;4400592.190081083;3545306.7295089616
59;0.01762297599707244;406276325036.1191;-3.2353769030585653;-11.566313031969813;-0.12345544964900312;-5588991.557015223;-39671.86595269024;4376423.546322839;-2049110.901893895;1084950.5921458665;5343766.038671912
60;0.352947575111251;1687697227445.7754;14.355112036367082;9.259055543459333;-0.001208697608622411;34384007.717173554;10963933.245886449;-20861727.07836841;-2092989.535321117;-3134343.9954954823;66840.25981599244
61;0.0011949100327455096;552565228443505.9;16.70671716649896;10.690825467935497;0.4397840579850645;31672055.946132194;-4972502.669290866;-50710280.064138405;-8543680.051298318;620591.6356199702;-987249.1225513045
62;342.974031249502;10888025194.803507;12.333423712168887;-9.226686013819387;-0.4806074971036809;47298612.23884008;21561917.354332846;43055601.026193395;3200527.6859716056;8417139.224714108;-3161203.541376114
63;55.46713383477032;55765831212.45353;0.3970025771069601;-3.485707985294752;-0.0728538230688156;-5455284.0567525355;14944078.95600775;3450167.6865565088;3758905.2600033185;7704627.8500862615;4724660.371100493
64;24.312995923168454;31159597772.82893;0.8089556719612716;-19.80656432175232;-0.18169390796035922;54319017.07963529;-21393619.296645;39393983.203583956;4848599.036331438;-2684670.375686584;-1978711.5318836858
65;27.581201965630722;180844877475.85498;-1.8397469157559314;13.16180139471161;-0.2378495683087707;45748213.66343513;-43124150.80011591;3373924.662158222;-5161723.600746894;-2158874.053866312;636194.8321677477
66;3.5139363691940386;78660880340.12206;15.674703139090028;2.408269072270368;0.2535619043873467;-12296590.755570743;25284352.210417114;-8053429.438225192;-407707.04957172973;1323766.4221640413;526121.3534661912
67;1.5722175468764974;126826175266.74005;18.43389213527235;5.30110064000619;0.33546501137640405;-34771000.47629756;-22054357.682395402;39834543.29823846;4761503.057929966;-1990571.4800107873;270954.6540950251
68;4.858312918355688;497556764110243.5;1.1307918496431988;2.39313237643443;0.0262074612666765;-2638912.643098137;37767476.84734792;4517471.152525409;-4123191.6942957803;3972414.1269495897;2029700.3328124355
69;0.0064504422068475354;2612181339.939699;11.657737829024096;-2.601126593448825;-0.10613519654592729;25305032.061702214;3923558.5603531403;-7146824.362195384;7666559.667397823;2485215.7844451903;273280.31559956155
70;0.24630258996175441;1743637586236706.2;4.431555417485686;-1.1765499755488698;-0.36217423016259986;5679701.145888138;-1762350.5765669015;-5003487.775351919;-5468010.58254726;-3563224.8356459443;-944590.5518080936
71;0.01855885424696593;1164950715.1188138;13.847207159981451;13.106875419689693;0.09780969314152255;-10572903.293053742;33223115.28779823;71250348.75532803;-2075811.3733105746;4363688.989159015;2133625.093396376
72;645.2593080380619;38954638783.95981;4.08125235574035;2.3386079500622543;0.008479027274666429;2474322.620697868;-43166397.949432686;-7056905.4786730455;-2743826.8272450357;1726211.8575124063;1232749.0587357297
73;0.0030953356175075224;48101079852.30505;-8.698956707734808;10.702033046556227;-0.20131908661024522;-13693045.847194275;7524567.349705364;-6906935.112505453;-2059867.927960132;-452774.6085454127;-4600192.45395456
74;0.12029847915602972;76164515677.5021;8.287384104537455;0.9158403991465711;0.07969530175103501;8340047.365598186;-37623683.401235476;-4278491.766634658;-444041.0793806012;1907210.9872580054;-966811.063128044
75;16.508330024071302;1023251877507543.2;17.968529307951208;-7.313485334621635;0.3971487237567032;-24522.75241440535;-70371519.72331846;-22994238.006922226;-7169473.136613287;-3353382.358217786;-1376037.406106186
76;756.040774523662;20038974723.70555;-0.1904285052687129;2.9063218685505454;-0.3988309466820432;-78081101.71560581;-1696171.7030889152;-1649245.3077567185;515340.13926270814;-1546959.0928264435;1190563.0686076898
77;11.468772978260553;47330084472279.47;8.634038441470643;-15.235405658405181;0.36340703842641;29404955.739257507;-29030165.033991802;30790252.695239063;7330376.171716802;1939932.0625030498;615809.0349460837
78;0.007630087919327818;175308715991.13513;-11.534074018231113;-10.087786721877524;0.41511815553788056;-353280.2541036692;6790229.719245632;2565406.0303546702;-4830678.371966076;673955.1523441949;-3359106.275178355
79;0.13926441533343425;30125178862.86086;13.62030292824651;-2.18803518845467;0.43829700866509647;31958658.598437376;2648775.2361793085;-2874374.8757528425;-956998.5561874083;-3006568.770830216;3274559.62585495
80;18.133087976428467;3193342173560.76;-8.846505777284346;17.92696259661929;-0.24764928474031933;-21162588.634416174;-6033316.891653685;59142595.04456427;942076.337686456;-751619.9726210937;-104655.03747809584
81;0.0407950376991371;4897912764.579373;-10.095656290850826;12.323001199949005;-0.32325494261480026;29381090.60712525;-67391802.74373077;521729.03685091814;-4179238.467779195;3410080.396617508;4797284.210815137
82;8.068629621560081;2614687918.6290584;-7.118470709150229;18.375636032269213;0.19175592783801187;16231301.27592021;60531016.128156215;25937534.46808358;783254.5417797752;2424174.220344578;4700672.372393399
83;0.017414616181505665;894516462898.3955;14.899939311458496;-7.689683732434478;-0.08703414519418173;-3116126.377709917;-53964107.631602414;-43094163.58471129;2017215.305388739;385641.42738554656;-4087159.1032438013
84;8.438023064434185;926069635731983.0;2.258018744471684;7.176940528838784;0.3345002314790382;20980143.99616578;26624551.23889891;20840576.284323163;5571419.905461943;-6011218.915938255;-4267268.354753156
85;0.004536634424258601;307734273723119.7;12.328541031971227;-4.192366697371375;-0.2034724823844074;-2578041.438966337;-5402082.455650561;-2617309.4182426864;-1565474.8119719126;1610293.4780733674;-1685783.1264953993
86;0.12112270813274285;181013798423.7649;15.870326228224918;-8.123000431989977;0.013564003134403979;20716171.199906006;39666576.3161211;4797399.511973959;1046600.7544329367;306870.6961613325;-4603577.804463574
87;704.3000883375996;1390821121763102.2;-10.546995014025713;-6.230930933681552;-0.32965420437754644;-21407289.609973457;25708044.534831338;-38281559.94949013;-1075971.2810426499;-857033.7138890936;-1936977.2183244003
88;0.06158717084494491;2160644790.0787673;-8.565474721989332;-15.80019145426312;-0.3600619936031727;14478150.640031599;-35621452.59290514;-49475102.47794197;-1437908.7660251716;-4496448.433503292;-756059.0591896337
89;21.102169508668208;7166132562435.873;6.048079488100196;-17.12289941775684;-0.46720394422270883;58935939.38496221;2137972.4144829735;32340022.778324295;-5551266.634724939;-551585.966565102;-2592989.777787583
90;0.11708948984461734;110266676281.5413;10.744260990287735;6.898548805581637;-0.10790885889766533;-11285792.91491405;-3107653.0854719807;20117054.191802867;3822594.72517199;2720301.9404642815;-1307681.750009365
91;0.001955114504371253;104466780265.22823;5.163419495545174;-1.2973740523400288;0.2780700907217213;8225694.7638393985;1872902.3424838034;-8846024.04339368;2188947.344974585;-1554105.9445538337;876551.617186219
92;789.4196154022205;92579968835.7315;0.08469352463960078;18.877600768587556;0.07073337673885716;44851615.71697822;-4069472.9317548913;-64424298.38563706;-6954180.083912567;-4622432.961375962;-1623387.828878032
93;26.18822680057661;35556682308446.8;14.427863468197714;-8.814151814020693;0.04783490851584171;2112963.616834358;41070044.230105;52022835.919425964;2561660.6982706543;3487383.0958675183;54205.65848148357
94;4.94380122588945;4025722678176.823;7.599477603828664;-17.1563799455028;-0.11526401169843681;-20982777.62773457;-20390876.38662052;-32562836.250139453;-3519408.5661120513;478783.70481839025;3719992.6007190286
95;602.6442769151838;2711914314.6340475;-17.46441112852192;1.2889172410767777;0.13370730815454568;-3359093.7307148892;11327281.015520327;-5016489.184163442;6103938.689838607;-4949644.566622865;4453572.440037723
96;0.0023899166703328658;1992179731427909.8;-10.336402212734122;-11.747818333837014;0.04388508926965784;33655312.9804915;-5611714.615826727;-41898654.854863994;3863592.6885813135;-3800024.100616055;636470.7760878411
97;0.024249741833898046;6829139223361007.0;11.51600218716769;-7.333607410920301;-0.1318279510614817;-52174829.793002546;25535092.674889434;-28576959.94858356;-4244623.080368208;1182243.5701718603;1343794.8408554136
98;0.5634456704089905;1932163598.9603164;7.569562386515326;-7.769090750566136;0.07215223074147004;-19988634.996560305;-25219868.194854308;5783138.953112582;-942017.9827795088;2944.4909343936843;6400506.637553688
99;40.214976855861835;16583074837.04184;15.258588724595668;9.448569176214832;-0.03660001155139503;-4309909.8256199965;60639343.46511033;4411088.44939499;-2187932.210058824;1050777.969807845;-739256.233398219
